time,core_level,up_level,downcomer_level,pzr_level,sgin_level,sgbr_level,react_pow,pzr_heater,rcpin_vel,rcpout_vel,core_temp_1,core_temp_2,core_temp_3,core_temp_4,core_temp_5,core_temp_6,core_temp_7,core_temp_8,core_temp_9,core_temp_10,core_temp_11,core_temp_12,hot_leg_pres,sg_pres,return_pipe_flow,return_valve_flow,br_mfw_flow1,in_mfw_flow1,in_afw_flow1,br_lp_flow,in_lp_flow,heat_ex_flow_f,heat_ex_v_flow_f,heat_ex_f_flow_f,heat_ex_flow_i,heat_ex_v_flow_i,heat_ex_f_flow_i,afw_intact_flow,sg_junction_flow,sg_jun_172_flow,sg_jun_176_flow,sg_bottom_flow,sg_bottom_flow_2,cr_ex_temp_g,cr_ex_temp_f,cr_en_temp_g,cr_en_temp_f,btm_pool_temp_f,top_pool_temp_f,mid_pool_temp_f,top_pool_temp_g,diverter_temp_g,diverter_temp_f,return_temp_g,return_temp_f,hx_temp_g,hx_temp_f,sg_exit_temp_g,sg_exit_temp_f,sg_entr_temp_g,sg_entr_temp_f,void_pool_05,void_pool_04,void_pool_03,void_pool_06,void_pool_02,void_pool_01,void_pool_07,void_pool_08,void_pool_09,void_pool_10,void_pool_11,void_pool_12,top_pool_pres,valve_position,top_hx_pres,bot_hx_pres,val_pres,div_pressure,void_hx_04,void_hx_01,void_rp_04,void_rp_01,void_rp_08
9.4504e+02,4.0766e+00,3.8194e+00,5.5374e+00,5.0779e+00,6.9164e+00,5.9125e+00,8.0618e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6631e+02,5.6767e+02,5.7156e+02,5.7348e+02,5.7554e+02,5.7746e+02,5.7930e+02,5.8117e+02,5.8176e+02,5.8332e+02,5.8077e+02,5.8110e+02,1.2227e+07,7.0037e+06,2.2494e+01,2.2912e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.1092e+02,6.1343e+02,2.1557e+01,0.0000e+00,0.0000e+00,2.1962e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.9809e+01,0.0000e+00,0.0000e+00,2.1799e+02,4.8854e+02,5.9930e+02,5.7883e+02,5.9951e+02,5.6053e+02,3.0884e+02,3.0734e+02,3.0883e+02,3.7727e+02,5.5930e+02,5.5898e+02,5.5846e+02,5.5281e+02,5.5848e+02,5.5347e+02,5.5901e+02,5.5901e+02,5.5945e+02,5.5986e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.7388e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1725e+05,0.0000e+00,6.9939e+06,6.9405e+06,0.0000e+00,7.0001e+06,2.8904e-01,1.8819e-02,7.0792e-01,5.4096e-01,7.1873e-01
9.5003e+02,4.0766e+00,3.8194e+00,5.5374e+00,5.0501e+00,6.8948e+00,5.8551e+00,8.0438e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6625e+02,5.6761e+02,5.7152e+02,5.7344e+02,5.7550e+02,5.7742e+02,5.7926e+02,5.8113e+02,5.8172e+02,5.8327e+02,5.8071e+02,5.8103e+02,1.2207e+07,6.9520e+06,2.1360e+01,2.1970e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.1035e+02,6.0856e+02,2.1445e+01,0.0000e+00,0.0000e+00,2.1417e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.6512e+01,0.0000e+00,0.0000e+00,1.9782e+02,4.0815e+02,5.9918e+02,5.7873e+02,5.9939e+02,5.6045e+02,3.0888e+02,3.0735e+02,3.0887e+02,3.7725e+02,5.5840e+02,5.5848e+02,5.5793e+02,5.5236e+02,5.5794e+02,5.5225e+02,5.5845e+02,5.5851e+02,5.5895e+02,5.5937e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.7076e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1717e+05,0.0000e+00,6.9319e+06,6.8836e+06,0.0000e+00,6.9483e+06,2.8052e-01,1.9707e-02,6.8857e-01,5.4005e-01,7.0735e-01
9.5501e+02,4.0766e+00,3.8194e+00,5.5374e+00,5.0181e+00,6.8299e+00,5.8251e+00,8.0259e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6618e+02,5.6755e+02,5.7146e+02,5.7339e+02,5.7545e+02,5.7737e+02,5.7922e+02,5.8109e+02,5.8167e+02,5.8323e+02,5.8066e+02,5.8098e+02,1.2189e+07,6.9061e+06,2.0137e+01,2.0144e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0978e+02,6.0654e+02,2.1133e+01,0.0000e+00,0.0000e+00,2.1607e+01,0.0000e+00,0.0000e+00,0.0000e+00,3.5416e+01,0.0000e+00,0.0000e+00,4.1548e+02,-4.1873e+03,5.9907e+02,5.7866e+02,5.9928e+02,5.6038e+02,3.0892e+02,3.0736e+02,3.0890e+02,3.7723e+02,5.5797e+02,5.5803e+02,5.5753e+02,5.5176e+02,5.5756e+02,5.5178e+02,5.5801e+02,5.5807e+02,5.5848e+02,5.5891e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.6763e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1709e+05,0.0000e+00,6.8938e+06,6.8445e+06,0.0000e+00,6.9027e+06,2.7306e-01,1.9075e-02,6.9034e-01,5.5355e-01,6.8974e-01
9.6000e+02,4.0766e+00,3.8194e+00,5.5374e+00,4.9824e+00,6.4896e+00,5.9610e+00,8.0082e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6610e+02,5.6747e+02,5.7138e+02,5.7331e+02,5.7538e+02,5.7731e+02,5.7915e+02,5.8103e+02,5.8162e+02,5.8317e+02,5.8061e+02,5.8093e+02,1.2170e+07,6.8578e+06,2.0753e+01,1.9954e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0964e+02,6.0629e+02,2.1151e+01,0.0000e+00,0.0000e+00,2.1308e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.4574e+02,0.0000e+00,0.0000e+00,4.8864e+02,1.0611e+03,5.9895e+02,5.7861e+02,5.9916e+02,5.6031e+02,3.0897e+02,3.0737e+02,3.0894e+02,3.7721e+02,5.5749e+02,5.5756e+02,5.5699e+02,5.5099e+02,5.5701e+02,5.5113e+02,5.5750e+02,5.5759e+02,5.5799e+02,5.5845e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.6450e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1702e+05,0.0000e+00,6.8328e+06,6.7871e+06,0.0000e+00,6.8543e+06,2.7130e-01,1.9863e-02,7.1503e-01,5.7655e-01,6.8599e-01
9.6504e+02,4.0766e+00,3.8194e+00,5.5374e+00,4.9485e+00,6.9487e+00,5.8592e+00,7.9905e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6602e+02,5.6738e+02,5.7128e+02,5.7322e+02,5.7528e+02,5.7721e+02,5.7906e+02,5.8094e+02,5.8153e+02,5.8309e+02,5.8054e+02,5.8087e+02,1.2158e+07,6.8901e+06,2.1972e+01,2.0468e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0892e+02,6.0933e+02,2.1743e+01,0.0000e+00,0.0000e+00,2.1655e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4970e+01,0.0000e+00,0.0000e+00,2.7769e+02,-7.6693e+02,5.9887e+02,5.7855e+02,5.9908e+02,5.6024e+02,3.0901e+02,3.0738e+02,3.0898e+02,3.7719e+02,5.5810e+02,5.5787e+02,5.5729e+02,5.5124e+02,5.5734e+02,5.5096e+02,5.5807e+02,5.5791e+02,5.5834e+02,5.5822e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.6135e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1694e+05,0.0000e+00,6.8698e+06,6.8195e+06,0.0000e+00,6.8863e+06,2.7439e-01,2.0276e-02,7.5164e-01,5.6666e-01,7.0741e-01
9.7002e+02,4.0766e+00,3.8194e+00,5.5374e+00,4.9323e+00,6.7312e+00,5.7452e+00,7.9733e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6592e+02,5.6728e+02,5.7117e+02,5.7309e+02,5.7515e+02,5.7708e+02,5.7893e+02,5.8081e+02,5.8142e+02,5.8298e+02,5.8045e+02,5.8078e+02,1.2159e+07,6.9175e+06,2.3864e+01,2.3510e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0752e+02,6.1423e+02,2.2078e+01,0.0000e+00,0.0000e+00,2.1864e+01,0.0000e+00,0.0000e+00,0.0000e+00,7.5621e+00,0.0000e+00,0.0000e+00,-1.8081e+02,1.5154e+02,5.9888e+02,5.7850e+02,5.9909e+02,5.6018e+02,3.0905e+02,3.0739e+02,3.0901e+02,3.7717e+02,5.5847e+02,5.5814e+02,5.5757e+02,5.5153e+02,5.5766e+02,5.5221e+02,5.5838e+02,5.5818e+02,5.5861e+02,5.5840e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.5824e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1686e+05,0.0000e+00,6.9041e+06,6.8506e+06,0.0000e+00,6.9138e+06,2.8876e-01,1.9880e-02,7.4826e-01,5.5749e-01,7.4856e-01
9.7501e+02,4.0766e+00,3.8194e+00,5.5374e+00,4.9253e+00,6.7757e+00,5.7109e+00,7.9561e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6582e+02,5.6718e+02,5.7105e+02,5.7297e+02,5.7502e+02,5.7695e+02,5.7880e+02,5.8067e+02,5.8128e+02,5.8284e+02,5.8033e+02,5.8067e+02,1.2162e+07,6.9378e+06,2.2231e+01,2.2691e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0726e+02,6.1704e+02,2.1852e+01,0.0000e+00,0.0000e+00,2.1668e+01,0.0000e+00,0.0000e+00,0.0000e+00,3.7488e+01,0.0000e+00,0.0000e+00,2.8985e+02,2.4726e+02,5.9890e+02,5.7842e+02,5.9911e+02,5.6011e+02,3.0909e+02,3.0740e+02,3.0905e+02,3.7715e+02,5.5881e+02,5.5834e+02,5.5777e+02,5.5194e+02,5.5784e+02,5.5259e+02,5.5863e+02,5.5838e+02,5.5881e+02,5.5858e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.5511e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1679e+05,0.0000e+00,6.9235e+06,6.8714e+06,0.0000e+00,6.9338e+06,2.9842e-01,1.9977e-02,7.3063e-01,5.3106e-01,7.5875e-01
9.8003e+02,4.0766e+00,3.8194e+00,5.5374e+00,4.9211e+00,6.8653e+00,5.7949e+00,7.9391e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6573e+02,5.6708e+02,5.7094e+02,5.7285e+02,5.7490e+02,5.7682e+02,5.7866e+02,5.8053e+02,5.8114e+02,5.8270e+02,5.8020e+02,5.8054e+02,1.2164e+07,6.9567e+06,2.1015e+01,2.1872e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0747e+02,6.1777e+02,2.1890e+01,0.0000e+00,0.0000e+00,2.1712e+01,0.0000e+00,0.0000e+00,0.0000e+00,3.0207e+01,0.0000e+00,0.0000e+00,-1.2433e+02,-1.5645e+03,5.9891e+02,5.7832e+02,5.9912e+02,5.6003e+02,3.0914e+02,3.0741e+02,3.0908e+02,3.7713e+02,5.5913e+02,5.5852e+02,5.5799e+02,5.5241e+02,5.5803e+02,5.5278e+02,5.5884e+02,5.5856e+02,5.5898e+02,5.5877e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.5198e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1671e+05,0.0000e+00,6.9433e+06,6.8915e+06,0.0000e+00,6.9530e+06,2.8668e-01,2.0198e-02,7.0379e-01,5.2694e-01,7.4623e-01
9.8501e+02,4.0766e+00,3.8194e+00,5.5374e+00,4.9162e+00,6.8194e+00,5.7710e+00,7.9224e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6565e+02,5.6700e+02,5.7084e+02,5.7275e+02,5.7479e+02,5.7670e+02,5.7854e+02,5.8041e+02,5.8101e+02,5.8257e+02,5.8007e+02,5.8042e+02,1.2163e+07,6.9767e+06,2.1151e+01,2.1745e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0898e+02,6.1502e+02,2.1944e+01,0.0000e+00,0.0000e+00,2.1808e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.8848e+01,0.0000e+00,0.0000e+00,-1.2032e+01,2.3499e+02,5.9890e+02,5.7820e+02,5.9911e+02,5.5995e+02,3.0918e+02,3.0742e+02,3.0912e+02,3.7712e+02,5.5946e+02,5.5872e+02,5.5818e+02,5.5236e+02,5.5821e+02,5.5320e+02,5.5909e+02,5.5875e+02,5.5918e+02,5.5894e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.4886e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1664e+05,0.0000e+00,6.9628e+06,6.9102e+06,0.0000e+00,6.9730e+06,2.7757e-01,2.0231e-02,6.9479e-01,5.5251e-01,7.2443e-01
9.9002e+02,4.0766e+00,3.8194e+00,5.5374e+00,4.9096e+00,6.8159e+00,5.7306e+00,7.9057e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6557e+02,5.6692e+02,5.7077e+02,5.7267e+02,5.7471e+02,5.7662e+02,5.7845e+02,5.8031e+02,5.8091e+02,5.8246e+02,5.7996e+02,5.8030e+02,1.2160e+07,6.9943e+06,2.2145e+01,2.1772e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0870e+02,6.1242e+02,2.1786e+01,0.0000e+00,0.0000e+00,2.1908e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4162e+01,0.0000e+00,0.0000e+00,1.8345e+02,1.9893e+02,5.9888e+02,5.7808e+02,5.9909e+02,5.5988e+02,3.0922e+02,3.0743e+02,3.0915e+02,3.7710e+02,5.5976e+02,5.5889e+02,5.5835e+02,5.5244e+02,5.5842e+02,5.5230e+02,5.5942e+02,5.5892e+02,5.5935e+02,5.5912e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.4573e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1656e+05,0.0000e+00,6.9809e+06,6.9291e+06,0.0000e+00,6.9907e+06,2.8492e-01,1.9931e-02,7.1498e-01,5.5382e-01,7.0980e-01
9.9501e+02,4.0766e+00,3.8194e+00,5.5374e+00,4.9008e+00,6.8797e+00,5.6983e+00,7.8893e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6551e+02,5.6686e+02,5.7071e+02,5.7261e+02,5.7465e+02,5.7655e+02,5.7838e+02,5.8024e+02,5.8083e+02,5.8238e+02,5.7987e+02,5.8020e+02,1.2155e+07,6.9252e+06,2.2630e+01,2.2976e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0802e+02,6.0912e+02,2.1735e+01,0.0000e+00,0.0000e+00,2.1776e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.0821e+01,0.0000e+00,0.0000e+00,1.6513e+02,5.0685e+02,5.9885e+02,5.7797e+02,5.9906e+02,5.5982e+02,3.0926e+02,3.0744e+02,3.0919e+02,3.7708e+02,5.5853e+02,5.5822e+02,5.5768e+02,5.5214e+02,5.5774e+02,5.5228e+02,5.5829e+02,5.5825e+02,5.5868e+02,5.5911e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.4263e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1648e+05,0.0000e+00,6.9129e+06,6.8611e+06,0.0000e+00,6.9216e+06,2.8762e-01,2.0237e-02,7.0565e-01,5.3507e-01,7.1469e-01
1.0000e+03,4.0766e+00,3.8194e+00,5.5374e+00,4.8739e+00,6.6905e+00,5.6241e+00,7.8730e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6547e+02,5.6682e+02,5.7068e+02,5.7258e+02,5.7461e+02,5.7652e+02,5.7834e+02,5.8020e+02,5.8078e+02,5.8233e+02,5.7980e+02,5.8013e+02,1.2135e+07,6.8767e+06,2.1125e+01,2.1777e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0756e+02,6.0338e+02,2.1481e+01,0.0000e+00,0.0000e+00,2.1443e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.1820e+01,0.0000e+00,0.0000e+00,1.1180e+02,3.7121e+02,5.9873e+02,5.7786e+02,5.9894e+02,5.5976e+02,3.0931e+02,3.0745e+02,3.0922e+02,3.7706e+02,5.5766e+02,5.5774e+02,5.5718e+02,5.5165e+02,5.5724e+02,5.5191e+02,5.5772e+02,5.5778e+02,5.5821e+02,5.5863e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.3951e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1641e+05,0.0000e+00,6.8606e+06,6.8096e+06,0.0000e+00,6.8728e+06,2.7873e-01,1.9909e-02,6.8294e-01,5.3546e-01,7.0379e-01
1.0050e+03,4.0766e+00,3.8194e+00,5.5374e+00,4.8385e+00,6.6245e+00,5.8028e+00,7.8569e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6542e+02,5.6677e+02,5.7063e+02,5.7254e+02,5.7458e+02,5.7648e+02,5.7831e+02,5.8017e+02,5.8075e+02,5.8229e+02,5.7975e+02,5.8007e+02,1.2115e+07,6.8313e+06,2.0080e+01,2.0127e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0788e+02,6.0026e+02,2.1273e+01,0.0000e+00,0.0000e+00,2.1157e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.4323e+01,0.0000e+00,0.0000e+00,4.1715e+02,-3.4347e+02,5.9860e+02,5.7779e+02,5.9881e+02,5.5971e+02,3.0935e+02,3.0746e+02,3.0926e+02,3.7704e+02,5.5722e+02,5.5730e+02,5.5674e+02,5.5105e+02,5.5675e+02,5.5151e+02,5.5727e+02,5.5733e+02,5.5777e+02,5.5822e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.3638e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1633e+05,0.0000e+00,6.8113e+06,6.7628e+06,0.0000e+00,6.8277e+06,2.7275e-01,2.0165e-02,6.8579e-01,5.4983e-01,6.8474e-01
1.0100e+03,4.0766e+00,3.8194e+00,5.5374e+00,4.8024e+00,6.3355e+00,5.5577e+00,7.8409e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6536e+02,5.6671e+02,5.7057e+02,5.7248e+02,5.7452e+02,5.7643e+02,5.7826e+02,5.8011e+02,5.8070e+02,5.8224e+02,5.7971e+02,5.8003e+02,1.2098e+07,6.7766e+06,2.0654e+01,1.9910e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0651e+02,6.0266e+02,2.1537e+01,0.0000e+00,0.0000e+00,2.1295e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.4547e+01,0.0000e+00,0.0000e+00,2.0358e+02,7.5414e+02,5.9850e+02,5.7773e+02,5.9871e+02,5.5965e+02,3.0939e+02,3.0747e+02,3.0929e+02,3.7702e+02,5.5667e+02,5.5676e+02,5.5620e+02,5.5025e+02,5.5622e+02,5.5094e+02,5.5668e+02,5.5679e+02,5.5726e+02,5.5771e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.3326e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1625e+05,0.0000e+00,6.7568e+06,6.7086e+06,0.0000e+00,6.7731e+06,2.7043e-01,2.0227e-02,7.0967e-01,5.7151e-01,6.8102e-01
1.0150e+03,4.0766e+00,3.8194e+00,5.5374e+00,4.7723e+00,6.7503e+00,5.6701e+00,7.8251e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6529e+02,5.6663e+02,5.7048e+02,5.7239e+02,5.7443e+02,5.7634e+02,5.7817e+02,5.8003e+02,5.8062e+02,5.8217e+02,5.7965e+02,5.7997e+02,1.2085e+07,6.8000e+06,2.1217e+01,1.9828e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0601e+02,6.0546e+02,2.1516e+01,0.0000e+00,0.0000e+00,2.1481e+01,0.0000e+00,0.0000e+00,0.0000e+00,5.4292e+01,0.0000e+00,0.0000e+00,4.6649e+02,7.8092e+02,5.9841e+02,5.7768e+02,5.9862e+02,5.5960e+02,3.0943e+02,3.0748e+02,3.0933e+02,3.7700e+02,5.5718e+02,5.5699e+02,5.5640e+02,5.5033e+02,5.5640e+02,5.5135e+02,5.5717e+02,5.5702e+02,5.5744e+02,5.5742e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.3016e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1618e+05,0.0000e+00,6.7804e+06,6.7293e+06,0.0000e+00,6.7962e+06,2.7362e-01,2.0008e-02,7.4292e-01,5.6446e-01,7.0134e-01
1.0200e+03,4.0766e+00,3.8194e+00,5.5374e+00,4.7575e+00,6.6411e+00,5.6102e+00,7.8094e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6520e+02,5.6654e+02,5.7038e+02,5.7228e+02,5.7432e+02,5.7622e+02,5.7805e+02,5.7991e+02,5.8051e+02,5.8206e+02,5.7956e+02,5.7989e+02,1.2085e+07,6.8299e+06,2.3848e+01,2.3456e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0621e+02,6.0953e+02,2.1797e+01,0.0000e+00,0.0000e+00,2.1573e+01,0.0000e+00,0.0000e+00,0.0000e+00,-8.2559e-01,0.0000e+00,0.0000e+00,-7.9446e+02,-8.5082e+01,5.9841e+02,5.7763e+02,5.9862e+02,5.5954e+02,3.0947e+02,3.0749e+02,3.0936e+02,3.7698e+02,5.5752e+02,5.5728e+02,5.5669e+02,5.5067e+02,5.5676e+02,5.5136e+02,5.5751e+02,5.5732e+02,5.5775e+02,5.5757e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.2703e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1610e+05,0.0000e+00,6.8145e+06,6.7613e+06,0.0000e+00,6.8261e+06,2.8722e-01,1.9843e-02,7.4431e-01,5.5538e-01,7.4168e-01
1.0250e+03,4.0766e+00,3.8194e+00,5.5374e+00,4.7510e+00,6.6250e+00,5.5804e+00,7.7940e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6511e+02,5.6645e+02,5.7027e+02,5.7217e+02,5.7420e+02,5.7610e+02,5.7792e+02,5.7978e+02,5.8038e+02,5.8193e+02,5.7945e+02,5.7979e+02,1.2086e+07,6.8517e+06,2.2214e+01,2.2600e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0748e+02,6.1097e+02,2.1614e+01,0.0000e+00,0.0000e+00,2.1665e+01,0.0000e+00,0.0000e+00,0.0000e+00,3.3907e+01,0.0000e+00,0.0000e+00,2.5783e+02,4.7690e+02,5.9842e+02,5.7756e+02,5.9863e+02,5.5948e+02,3.0951e+02,3.0749e+02,3.0939e+02,3.7696e+02,5.5794e+02,5.5750e+02,5.5695e+02,5.5108e+02,5.5703e+02,5.5127e+02,5.5779e+02,5.5753e+02,5.5796e+02,5.5774e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.2394e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1603e+05,0.0000e+00,6.8397e+06,6.7881e+06,0.0000e+00,6.8481e+06,2.9784e-01,1.9920e-02,7.2779e-01,5.2765e-01,7.5387e-01
1.0300e+03,4.0766e+00,3.8194e+00,5.5374e+00,4.7430e+00,6.7580e+00,5.5583e+00,7.7786e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6503e+02,5.6637e+02,5.7017e+02,5.7206e+02,5.7409e+02,5.7598e+02,5.7780e+02,5.7965e+02,5.8026e+02,5.8180e+02,5.7933e+02,5.7967e+02,1.2084e+07,6.8703e+06,2.0925e+01,2.1891e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0807e+02,6.1056e+02,2.1463e+01,0.0000e+00,0.0000e+00,2.1395e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.6119e+01,0.0000e+00,0.0000e+00,-9.6770e+01,1.7403e+02,5.9840e+02,5.7747e+02,5.9861e+02,5.5940e+02,3.0956e+02,3.0750e+02,3.0943e+02,3.7695e+02,5.5825e+02,5.5768e+02,5.5713e+02,5.5162e+02,5.5717e+02,5.5126e+02,5.5799e+02,5.5772e+02,5.5814e+02,5.5793e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.2084e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1595e+05,0.0000e+00,6.8535e+06,6.8034e+06,0.0000e+00,6.8666e+06,2.8654e-01,1.9992e-02,6.9988e-01,5.1978e-01,7.4304e-01
1.0350e+03,4.0766e+00,3.8194e+00,5.5374e+00,4.7341e+00,6.6808e+00,5.5487e+00,7.7634e+07,0.0000e+00,0.0000e+00,0.0000e+00,5.6495e+02,5.6628e+02,5.7009e+02,5.7197e+02,5.7399e+02,5.7588e+02,5.7770e+02,5.7954e+02,5.8014e+02,5.8168e+02,5.7922e+02,5.7955e+02,1.2081e+07,6.8885e+06,2.0949e+01,2.1688e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0747e+02,6.0978e+02,2.1557e+01,0.0000e+00,0.0000e+00,2.1596e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.5533e+01,0.0000e+00,0.0000e+00,8.0849e+01,8.4260e+01,5.9839e+02,5.7736e+02,5.9860e+02,5.5933e+02,3.0960e+02,3.0751e+02,3.0946e+02,3.7693e+02,5.5856e+02,5.5786e+02,5.5732e+02,5.5151e+02,5.5736e+02,5.5203e+02,5.5820e+02,5.5789e+02,5.5832e+02,5.5811e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,3.1773e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1587e+05,0.0000e+00,6.8742e+06,6.8229e+06,0.0000e+00,6.8849e+06,2.7605e-01,1.9771e-02,6.8727e-01,5.4926e-01,7.2059e-01
